shape_id,route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476090,aa3318086,6,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476090,aa3317732,7,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-31-148,31-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317199,1,0,James Bay via Oswego,1,1-31-148,3857,0,100,17,1
1-30-118,30-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317178,2,0,Royal Oak Ex via Carey,0,1-30-118,896,1,201,86,1
1-31-148,31-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317202,3,0,James Bay via Oswego,1,1-31-148,3857,0,100,17,1
1-30-118,30-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317181,4,0,Royal Oak Ex via Carey,0,1-30-118,896,1,201,86,1
1-21-161,21-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317087,5,0,Downtown,1,1-21-161,2079,0,100,33,1
1-21-163,21-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317076,6,0,Camosun-Viaduct via Interurban,0,1-21-163,1323,1,200,57,1
1-21-161,21-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317081,7,0,Downtown,1,1-21-161,2079,0,100,33,1
1-21-162,21-Victoria,ah1501-SUNJan15-Sunday-07,476091,aa3317071,8,0,Camosun via Interurban,0,1-21-162,630,1,202,98,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3317438,1,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3317461,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3317445,3,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3318092,4,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3318084,5,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3317045,6,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476092,aa3317062,7,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476093,aa3317432,1,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476093,aa3317455,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476093,aa3317439,3,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476093,aa3317462,4,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476093,aa3318094,5,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476093,aa3318087,6,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-15-118,15-Victoria,ah1501-SUNJan15-Sunday-07,476094,aa3318492,1,0,15X UVic Express via Foul Bay,0,1-15-118,6865,1,200,6,1
1-15-119,15-Victoria,ah1501-SUNJan15-Sunday-07,476094,aa3318448,2,0,15X Esquimalt Express via Fort/Yates,1,1-15-119,6949,0,100,4,1
1-15-118,15-Victoria,ah1501-SUNJan15-Sunday-07,476094,aa3318498,3,0,15X UVic Express via Foul Bay,0,1-15-118,6865,1,200,6,1
1-15-119,15-Victoria,ah1501-SUNJan15-Sunday-07,476094,aa3318454,4,0,15X Esquimalt Express via Fort/Yates,1,1-15-119,6949,0,100,4,1
1-15-118,15-Victoria,ah1501-SUNJan15-Sunday-07,476094,aa3318504,5,0,15X UVic Express via Foul Bay,0,1-15-118,6865,1,200,6,1
1-15-119,15-Victoria,ah1501-SUNJan15-Sunday-07,476094,aa3318460,6,0,15X Esquimalt Express via Fort/Yates,1,1-15-119,6949,0,100,4,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3317434,1,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3317458,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3317442,3,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3317449,4,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3318088,5,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3317731,6,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476095,aa3317741,7,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3317572,1,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3317450,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-50-135,50-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3318007,3,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3317985,4,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3317998,5,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3318010,6,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SUNJan15-Sunday-07,476096,aa3318031,7,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317735,1,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3318098,2,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3318096,3,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3318101,4,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317584,5,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-4-157,4-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317927,6,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317824,7,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317915,8,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317826,9,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SUNJan15-Sunday-07,476097,aa3317794,10,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3318093,1,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3318083,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3317447,3,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3318105,4,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3317587,5,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3317561,6,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3317590,7,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476098,aa3317593,8,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476099,aa3317583,1,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476099,aa3318273,2,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476099,aa3317586,3,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-11-147,11-Victoria,ah1501-SUNJan15-Sunday-07,476099,aa3317420,4,0,Tillicum Mall via Gorge,1,1-11-147,5404,1,200,11,1
1-11-146,11-Victoria,ah1501-SUNJan15-Sunday-07,476099,aa3317391,5,0,UVic via Uplands,0,1-11-146,5621,0,100,10,1
1-11-147,11-Victoria,ah1501-SUNJan15-Sunday-07,476099,aa3317423,6,0,Tillicum Mall via Gorge,1,1-11-147,5404,1,200,11,1
1-11-146,11-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3318073,1,0,UVic via Uplands,0,1-11-146,5621,0,100,10,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3317557,2,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-50-135,50-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3317853,3,0,Langford to 61 Sooke,1,1-50-135,7194,0,100,2,1
1-61-213,61-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3317855,4,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3317862,5,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3318023,6,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SUNJan15-Sunday-07,476100,aa3317333,7,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-31-148,31-Victoria,ah1501-SUNJan15-Sunday-07,476101,aa3317205,1,0,James Bay via Oswego,1,1-31-148,3857,0,100,17,1
1-30-118,30-Victoria,ah1501-SUNJan15-Sunday-07,476101,aa3317184,2,0,Royal Oak Ex via Carey,0,1-30-118,896,1,201,86,1
1-31-148,31-Victoria,ah1501-SUNJan15-Sunday-07,476101,aa3317208,3,0,James Bay via Oswego,1,1-31-148,3857,0,100,17,1
1-30-118,30-Victoria,ah1501-SUNJan15-Sunday-07,476101,aa3317232,4,0,Royal Oak Ex via Carey,0,1-30-118,896,1,201,86,1
1-31-148,31-Victoria,ah1501-SUNJan15-Sunday-07,476101,aa3317934,5,0,James Bay via Oswego,1,1-31-148,3857,0,100,17,1
1-30-118,30-Victoria,ah1501-SUNJan15-Sunday-07,476101,aa3317940,6,0,Royal Oak Ex via Carey,0,1-30-118,896,1,201,86,1
1-11-146,11-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3317384,1,0,UVic via Uplands,0,1-11-146,5621,0,100,10,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3317558,2,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3318282,3,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3317560,4,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3317589,5,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-26-195,26-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3317563,6,0,Dockyard via McKenzie,1,1-26-195,4396,1,200,14,1
1-26-194,26-Victoria,ah1501-SUNJan15-Sunday-07,476102,aa3317592,7,0,UVic via McKenzie,0,1-26-194,4676,0,100,13,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476103,aa3317730,1,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476103,aa3317047,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476103,aa3317063,3,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476103,aa3317050,4,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476103,aa3317065,5,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476103,aa3318097,6,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476104,aa3317061,1,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476104,aa3317049,2,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476104,aa3317468,3,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-14-174,14-Victoria,ah1501-SUNJan15-Sunday-07,476104,aa3317733,4,0,Vic General via Craigflower,1,1-14-174,6802,0,100,7,1
1-14-143,14-Victoria,ah1501-SUNJan15-Sunday-07,476104,aa3317829,5,0,UVic via Richmond,0,1-14-143,6753,1,200,8,1
1-15-118,15-Victoria,ah1501-SUNJan15-Sunday-07,476105,aa3318509,1,0,15X UVic Express via Foul Bay,0,1-15-118,6865,1,200,6,1
1-15-119,15-Victoria,ah1501-SUNJan15-Sunday-07,476105,aa3318522,2,0,15X Esquimalt Express via Fort/Yates,1,1-15-119,6949,0,100,4,1
1-15-118,15-Victoria,ah1501-SUNJan15-Sunday-07,476105,aa3318517,3,0,15X UVic Express via Foul Bay,0,1-15-118,6865,1,200,6,1
1-15-119,15-Victoria,ah1501-SUNJan15-Sunday-07,476105,aa3318525,4,0,15X Esquimalt Express via Fort/Yates,1,1-15-119,6949,0,100,4,1
1-15-118,15-Victoria,ah1501-SUNJan15-Sunday-07,476105,aa3318520,5,0,15X UVic Express via Foul Bay,0,1-15-118,6865,1,200,6,1
1-15-119,15-Victoria,ah1501-SUNJan15-Sunday-07,476105,aa3318528,6,0,15X Esquimalt Express via Fort/Yates,1,1-15-119,6949,0,100,4,1
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318251,1,0,Airport,1,1-88-31,1638,0,100,46,1
1-88-35,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318243,2,0,Sidney,0,1-88-35,378,1,201,122,1
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318252,3,0,Airport,1,1-88-31,1638,0,100,46,1
1-88-35,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318244,4,0,Sidney,0,1-88-35,378,1,201,122,1
1-83-145,83-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3317964,5,0,Brentwood via Airport,1,1-83-145,98,0,101,188,1
1-83-144,83-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3317961,6,0,Sidney via Airport,0,1-83-144,98,1,220,189,2
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318253,7,0,Airport,1,1-88-31,1638,0,100,46,1
1-88-35,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318245,8,0,Sidney,0,1-88-35,378,1,201,122,1
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318254,9,0,Airport,1,1-88-31,1638,0,100,46,1
1-88-35,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318246,10,0,Sidney,0,1-88-35,378,1,201,122,1
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318259,11,0,Airport,1,1-88-31,1638,0,100,46,1
1-88-35,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318256,12,0,Sidney,0,1-88-35,378,1,201,122,1
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318260,13,0,Airport,1,1-88-31,1638,0,100,46,1
1-88-35,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318257,14,0,Sidney,0,1-88-35,378,1,201,122,1
1-88-31,88-Victoria,ah1501-SUNJan15-Sunday-07,476106,aa3318261,15,0,Airport,1,1-88-31,1638,0,100,46,1
1-81-274,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3318235,1,0,Brentwood via Lochside/Butchart Gardens,1,1-81-274,546,0,100,101,1
1-81-273,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3317758,2,0,Swartz Bay via Lochside,0,1-81-273,546,1,200,102,1
1-81-274,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3318234,3,0,Brentwood via Lochside/Butchart Gardens,1,1-81-274,546,0,100,101,1
1-81-273,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3318230,4,0,Swartz Bay via Lochside,0,1-81-273,546,1,200,102,1
1-81-274,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3318233,5,0,Brentwood via Lochside/Butchart Gardens,1,1-81-274,546,0,100,101,1
1-81-273,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3317759,6,0,Swartz Bay via Lochside,0,1-81-273,546,1,200,102,1
1-81-276,81-Victoria,ah1501-SUNJan15-Sunday-07,476107,aa3318232,7,0,Brentwood via Lochside,1,1-81-276,77,0,120,192,2
1-50-135,50-Victoria,ah1501-SUNJan15-Sunday-07,476108,aa3317331,1,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SUNJan15-Sunday-07,476108,aa3317950,2,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-27-158,27-Victoria,ah1501-SUNJan15-Sunday-07,476108,aa3317902,3,0,Gordon Head,0,1-27-158,1176,0,101,70,1
1-27-182,27-Victoria,ah1501-SUNJan15-Sunday-07,476108,aa3317897,4,0,Beacon Hill via Menzies,1,1-27-182,1295,1,201,58,1
1-28-160,28-Victoria,ah1501-SUNJan15-Sunday-07,476108,aa3317908,5,0,Majestic,0,1-28-160,1218,0,101,66,1
1-28-188,28-Victoria,ah1501-SUNJan15-Sunday-07,476108,aa3317889,6,0,Beacon Hill via Menzies,1,1-28-188,1484,1,201,52,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317091,1,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317111,2,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317094,3,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317114,4,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317097,5,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317117,6,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317100,7,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317120,8,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317103,9,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-226,22-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317472,10,0,Downtown,1,1-22-226,147,1,222,165,2
1-4-158,4-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317919,11,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317914,12,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SUNJan15-Sunday-07,476109,aa3317929,13,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317109,1,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317092,2,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317112,3,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317095,4,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317115,5,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3318767,6,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317118,7,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317101,8,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-217,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3318771,9,0,Hillside Mall via Fernwood,1,1-22-217,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317471,10,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-226,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317469,11,0,Downtown,1,1-22-226,147,1,222,165,2
1-22-250,22-Victoria,ah1501-SUNJan15-Sunday-07,476110,aa3317470,12,0,Vic General via Burnside,0,1-22-250,42,0,141,244,3
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476111,aa3317116,1,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476111,aa3317098,2,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476111,aa3317119,3,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476111,aa3318768,4,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476111,aa3317121,5,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476111,aa3317104,6,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3318032,1,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317110,2,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317093,3,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317113,4,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317096,5,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-217,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3318770,6,0,Hillside Mall via Fernwood,1,1-22-217,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317099,7,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-217,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3318766,8,0,Hillside Mall via Fernwood,1,1-22-217,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317102,9,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-22-254,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3317122,10,0,Hillside Mall via Fernwood,1,1-22-254,1449,1,200,53,1
1-22-214,22-Victoria,ah1501-SUNJan15-Sunday-07,476112,aa3318769,11,0,Vic General via Burnside,0,1-22-214,1491,0,100,50,1
1-10-60,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3347736,1,0,Songhees via Bay,1,1-10-60,154,1,240,164,3
1-10-58,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318782,2,0,Royal Jubilee via Bay,0,1-10-58,3304,0,100,18,1
1-10-57,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318800,3,0,Songhees via Bay,1,1-10-57,3150,1,200,22,1
1-10-58,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318783,4,0,Royal Jubilee via Bay,0,1-10-58,3304,0,100,18,1
1-10-57,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318801,5,0,Songhees via Bay,1,1-10-57,3150,1,200,22,1
1-10-58,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318784,6,0,Royal Jubilee via Bay,0,1-10-58,3304,0,100,18,1
1-10-57,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318802,7,0,Songhees via Bay,1,1-10-57,3150,1,200,22,1
1-10-58,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318785,8,0,Royal Jubilee via Bay,0,1-10-58,3304,0,100,18,1
1-10-57,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318803,9,0,Songhees via Bay,1,1-10-57,3150,1,200,22,1
1-10-58,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318786,10,0,Royal Jubilee via Bay,0,1-10-58,3304,0,100,18,1
1-10-57,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318804,11,0,Songhees via Bay,1,1-10-57,3150,1,200,22,1
1-10-58,10-Victoria,ah1501-SUNJan15-Sunday-07,476113,aa3318787,12,0,Royal Jubilee via Bay,0,1-10-58,3304,0,100,18,1
